代號,名稱,股價 日期,成交,漲跌 價,漲跌 幅,股利 發放 年度,股利 發放 頻率,現金 股利,股票 股利,合計 股利,除息 價,除息價 現金 殖利率,除權 價,除權價 股票 殖利率,除權息 合計 殖利率,除息 交易日,除權 交易日,現金 股利 發放日
00875,國泰網路資安,12/30,38.81,-0.29,-0.74,2024,無,0,0,0,,0,,0,0,,,
00876,元大全球5G,12/30,51.5,-0.3,-0.58,2024,無,0,0,0,,0,,0,0,,,
00877,復華中國5G,12/30,26.35,-0.03,-0.11,2024,無,0,0,0,,0,,0,0,,,
00878,國泰永續高股息,12/30,21.7,-0.03,-0.14,2025,季,1.77,0,1.77,21.11,8.17,,0,8.17,'25/11/18,,'25/12/12
00881,國泰台灣科技龍頭,12/30,32.44,-0.14,-0.43,2025,半年,1.3,0,1.3,27.59,5.04,,0,5.04,'25/08/18,,'25/09/11
00882,中信中國高股息,12/30,15.23,+0.01,+0.07,2025,半年,1.08,0,1.08,13.52,8.22,,0,8.22,'25/07/16,,'25/08/11
00883B,中信ESG投資級債,12/30,31.15,-0.04,-0.13,2025,月,1.615,0,1.615,30.91,5.25,,0,5.25,'25/12/16,,'26/01/13
00884B,中信低碳新興債,12/30,30.49,+0.03,+0.1,2025,季,1.825,0,1.825,30.41,6.26,,0,6.26,'25/10/20,,'25/11/14
00885,富邦越南,12/30,17.67,-0.1,-0.56,2024,無,0,0,0,,0,,0,0,,,
00886,永豐美國科技,12/30,37.66,-0.17,-0.45,2024,無,0,0,0,,0,,0,0,,,
00887,永豐中國科技50大,12/30,12.26,+0.04,+0.33,2024,無,0,0,0,,0,,0,0,,,
00888,永豐台灣ESG,12/30,20.23,-0.01,-0.05,2025,季,1.16,0,1.16,20.21,6.71,,0,6.71,'25/10/23,,'25/11/20
00890B,凱基ESGBBB債15+,12/30,32.76,-0.13,-0.4,2025,月,1.775,0,1.775,32.61,5.48,,0,5.48,'25/12/16,,'26/01/13
00891,中信關鍵半導體,12/30,19.87,+0.11,+0.56,2025,季,1.83,0,1.83,19.1,10,,0,10,'25/11/18,,'25/12/12
00892,富邦台灣半導體,12/30,21.85,+0.17,+0.78,2025,半年,0.464,0,0.464,20.65,2.4,,0,2.4,'25/11/18,,'25/12/11
代號,名稱,股價 日期,成交,漲跌 價,漲跌 幅,股利 發放 年度,股利 發放 頻率,現金 股利,股票 股利,合計 股利,除息 價,除息價 現金 殖利率,除權 價,除權價 股票 殖利率,除權息 合計 殖利率,除息 交易日,除權 交易日,現金 股利 發放日
00893,國泰智能電動車,12/30,32.62,-0.32,-0.97,2024,無,0,0,0,,0,,0,0,,,
00894,中信小資高價30,12/30,27.46,+0.03,+0.11,2025,季,1.75,0,1.75,26.59,7.96,,0,7.96,'25/11/18,,'25/12/12
00895,富邦未來車,12/30,39.17,-0.34,-0.86,2024,無,0,0,0,,0,,0,0,,,
00896,中信綠能及電動車,12/30,18.98,-0.04,-0.21,2025,季,1.85,0,1.85,19.33,10.5,,0,10.5,'25/12/16,,'26/01/13
00897,富邦基因免疫生技,12/30,8.78,-0.1,-1.13,2024,無,0,0,0,,0,,0,0,,,
00898,國泰基因免疫革命,12/30,7.88,-0.1,-1.25,2024,無,0,0,0,,0,,0,0,,,
00899,FT潔淨能源,12/30,20.22,-0.14,-0.69,2024,無,0,0,0,,0,,0,0,,,
00900,富邦特選高股息30,12/30,13.73,-0.02,-0.15,2025,月,1.175,0,1.175,13.48,8.75,,0,8.75,'25/12/16,,'26/01/12
00901,永豐智能車供應鏈,12/30,25,+0.06,+0.24,2025,年,2.6,0,2.6,26.26,9.9,,0,9.9,'25/11/25,,'25/12/19
00902,中信電池及儲能,12/30,13.15,-0.13,-0.98,2024,無,0,0,0,,0,,0,0,,,
00903,富邦元宇宙,12/30,17.49,-0.12,-0.68,2024,年,0,0,0,,0,,0,0,,,
00904,新光臺灣半導體30,12/30,23.06,+0.21,+0.92,2025,季,1.43,0,1.43,21.9,7.34,,0,7.34,'25/10/22,,'25/11/18
00905,FT臺灣Smart,12/30,17.32,-0.01,-0.06,2025,季,0.4,0,0.4,16.74,2.64,,0,2.64,'25/10/20,,'25/11/12
00907,永豐優息存股,12/30,15.29,-0.03,-0.2,2025,雙月,0.638,0,0.638,15.51,4.15,,0,4.15,'25/12/23,,'26/01/19
00908,富邦入息REITs+,12/30,13.85,+0.03,+0.22,2025,季,0.618,0,0.618,13.49,4.8,,0,4.8,'25/10/20,,'25/11/13
00909,國泰數位支付服務,12/30,39.55,-0.74,-1.84,2024,年,1.81,0,1.81,26.42,6.85,,0,6.85,'24/04/18,,'24/05/15
00910,第一金太空衛星,12/30,43.38,-0.09,-0.21,2024,無,0,0,0,,0,,0,0,,,
00911,兆豐洲際半導體,12/30,33.41,-0.07,-0.21,2025,半年,0.7,0,0.7,25.84,2.71,,0,2.71,'25/07/16,,'25/08/04
代號,名稱,股價 日期,成交,漲跌 價,漲跌 幅,股利 發放 年度,股利 發放 頻率,現金 股利,股票 股利,合計 股利,除息 價,除息價 現金 殖利率,除權 價,除權價 股票 殖利率,除權息 合計 殖利率,除息 交易日,除權 交易日,現金 股利 發放日
00912,中信臺灣智慧50,12/30,21.62,0,0,2025,季,1.05,0,1.05,20.92,5.54,,0,5.54,'25/10/20,,'25/11/14
00913,兆豐台灣晶圓製造,12/30,24.89,+0.18,+0.73,2025,半年,1.4,0,1.4,20.8,6.69,,0,6.69,'25/08/18,,'25/09/04
00915,凱基優選高股息30,12/30,22.92,-0.07,-0.3,2025,季,1.35,0,1.35,22.59,5.79,,0,5.79,'25/12/16,,'26/01/13
00916,國泰全球品牌50,12/30,27.44,-0.11,-0.4,2025,年,0.25,0,0.25,22.81,1.1,,0,1.1,'25/06/17,,'25/07/11
00917,中信特選金融,12/30,25.7,-0.13,-0.5,2025,年,2,0,2,24.23,8.25,,0,8.25,'25/01/17,,'25/02/20
00918,大華優利高填息30,12/30,22.55,-0.07,-0.31,2025,季,2.485,0,2.485,22.99,10.8,,0,10.8,'25/12/18,,'26/01/13
00919,群益台灣精選高息,12/30,22.48,-0.01,-0.04,2025,季,2.52,0,2.52,22.19,11.1,,0,11.1,'25/12/16,,'26/01/13
00920,富邦ESG綠色電力,12/30,18.17,-0.11,-0.6,2025,年,0.206,0,0.206,12.68,1.62,,0,1.62,'25/01/17,,'25/02/18
00921,兆豐龍頭等權重,12/30,17.51,-0.1,-0.57,2025,季,0.585,0,0.585,17.77,3.34,,0,3.34,'25/12/16,,'26/01/05
00922,國泰台灣領袖50,12/30,25.77,-0.03,-0.12,2025,半年,1.88,0,1.88,25.94,7.8,,0,7.8,'25/10/20,,'25/11/13
00923,群益台ESG低碳50,12/30,25.86,-0.02,-0.08,2025,半年,1.693,0,1.693,22.65,7.49,,0,7.49,'25/08/18,,'25/09/11
00924,復華S&P500成長,12/30,29.29,-0.16,-0.54,2024,無,0,0,0,,0,,0,0,,,
00926,凱基全球菁英55,12/30,23.3,-0.12,-0.51,2025,年,1.47,0,1.47,24.52,6,,0,6,'25/12/16,,'26/01/13
00927,群益半導體收益,12/30,21.63,+0.1,+0.46,2025,季,1.18,0,1.18,20.47,6.69,,0,6.69,'25/10/20,,'25/11/14
00928,中信上櫃ESG30,12/30,19.87,+0.17,+0.86,2025,半年,0.54,0,0.54,15.15,3.39,,0,3.39,'25/07/16,,'25/08/11
00929,復華台灣科技優息,12/30,17.97,+0.04,+0.22,2025,月,0.83,0,0.83,17.61,4.65,,0,4.65,'25/12/17,,'26/01/14
00930,永豐ESG低碳高息,12/30,17.32,0,0,2025,雙月,0.907,0,0.907,16.92,5.14,,0,5.14,'25/11/25,,'25/12/19
00931B,統一美債20年,12/30,13.77,0,0,2025,季,0.55,0,0.55,13.89,3.99,,0,3.99,'25/10/21,,'25/11/13
代號,名稱,股價 日期,成交,漲跌 價,漲跌 幅,股利 發放 年度,股利 發放 頻率,現金 股利,股票 股利,合計 股利,除息 價,除息價 現金 殖利率,除權 價,除權價 股票 殖利率,除權息 合計 殖利率,除息 交易日,除權 交易日,現金 股利 發放日
00932,兆豐永續高息等權,12/30,14.21,-0.01,-0.07,2025,季,0.58,0,0.58,14.33,3.96,,0,3.96,'25/11/18,,'25/12/05
00933B,國泰10Y+金融債,12/30,16.44,-0.03,-0.18,2025,月,0.934,0,0.934,16.37,5.85,,0,5.85,'25/12/16,,'26/01/13
00934,中信成長高股息,12/30,20.54,+0.04,+0.2,2025,月,0.76,0,0.76,20.56,3.89,,0,3.89,'25/12/16,,'26/01/13
00935,野村臺灣新科技50,12/30,30.06,+0.06,+0.2,2025,半年,1.35,0,1.35,26.49,5.63,,0,5.63,'25/09/16,,'25/10/15
00936,台新永續高息中小,12/30,16.08,-0.03,-0.19,2025,月,0.49,0,0.49,15.89,3.21,,0,3.21,'25/12/15,,'26/01/06
00937B,群益ESG投等債20+,12/30,15.07,-0.02,-0.13,2025,月,0.91,0,0.91,15.01,6.1,,0,6.1,'25/12/16,,'26/01/13
00938,凱基優選30,12/30,17.41,-0.01,-0.06,2025,季,0.28,0,0.28,16.57,1.74,,0,1.74,'25/11/18,,'25/12/12
00939,統一台灣高息動能,12/30,14.68,-0.03,-0.2,2026,月,0.072,0,0.072,14.68,0.49,,0,0.49,'26/01/02,,'26/01/26
00940,元大台灣價值高息,12/30,9.26,-0.01,-0.11,2026,月,0.045,0,0.045,9.26,0.49,,0,0.49,'26/01/08,,'26/02/02
00941,中信上游半導體,12/30,17.43,-0.05,-0.29,,,,,,,,,,,,,
00942B,台新美A公司債20+,12/30,14.56,-0.03,-0.21,2025,月,0.754,0,0.754,14.55,5.26,,0,5.26,'25/12/15,,'26/01/06
00943,兆豐電子高息等權,12/30,14.27,-0.02,-0.14,2025,月,0.403,0,0.403,14.38,2.81,,0,2.81,'25/12/16,,'26/01/05
00944,野村趨勢動能高息,12/30,14.48,+0.02,+0.14,2025,月,0.614,0,0.614,14.47,4.29,,0,4.29,'25/12/16,,'26/01/13
00945B,凱基美國非投等債,12/30,14.48,-0.02,-0.14,2025,月,1.097,0,1.097,14.45,7.59,,0,7.59,'25/12/16,,'26/01/13
00946,群益科技高息成長,12/30,9.59,+0.01,+0.1,2026,月,0.058,0,0.058,9.59,0.6,,0,0.6,'26/01/06,,'26/01/30
00947,台新臺灣IC設計,12/30,18.8,+0.45,+2.45,2025,季,0.24,0,0.24,16.09,1.76,,0,1.76,'25/10/17,,'25/11/07
00948B,中信優息投資級債,12/30,9.58,-0.02,-0.21,2025,月,0.525,0,0.525,9.53,5.56,,0,5.56,'25/12/16,,'26/01/13
00949,復華日本龍頭,12/30,18.33,-0.02,-0.11,,,,,,,,,,,,,
代號,名稱,股價 日期,成交,漲跌 價,漲跌 幅,股利 發放 年度,股利 發放 頻率,現金 股利,股票 股利,合計 股利,除息 價,除息價 現金 殖利率,除權 價,除權價 股票 殖利率,除權息 合計 殖利率,除息 交易日,除權 交易日,現金 股利 發放日
00950B,凱基A級公司債,12/30,14.32,-0.04,-0.28,2026,月,0.054,0,0.054,14.32,0.38,,0,0.38,'26/01/02,,'26/01/28
00951,台新日本半導體,12/30,11.36,0,0,2025,年,0.16,0,0.16,11.04,1.45,,0,1.45,'25/11/17,,'25/12/05
00952,凱基台灣AI50,12/30,11.76,0,0,2025,月,0.18,0,0.18,11.59,1.66,,0,1.66,'25/12/16,,'26/01/13
00953B,群益優選非投等債,12/30,9.73,-0.01,-0.1,2026,月,0.061,0,0.061,9.73,0.63,,0,0.63,'26/01/06,,'26/01/30
00954,中信日本半導體,12/30,12.15,0,0,,,,,,,,,,,,,
00955,中信日本商社,12/30,13.16,-0.03,-0.23,,,,,,,,,,,,,
00956,中信日經高股息,12/30,11.46,-0.01,-0.09,2025,季,0.445,0,0.445,10.32,4.52,,0,4.52,'25/10/20,,'25/11/14
00957B,兆豐US優選投等債,12/30,13.79,-0.01,-0.07,2025,月,0.858,0,0.858,13.71,6.28,,0,6.28,'25/12/16,,'26/01/05
00958B,永豐ESG銀行債15+,12/30,9.46,0,0,2025,月,0.503,0,0.503,9.5,5.49,,0,5.49,'25/12/23,,'26/01/19
00959B,大華投等美債15Y+,12/30,9.54,-0.01,-0.1,2026,月,0.045,0,0.045,9.54,0.47,,0,0.47,'26/01/02,,'26/01/26
00960,野村全球航運龍頭,12/30,14.45,+0.02,+0.14,2025,季,0.765,0,0.765,13.68,5.6,,0,5.6,'25/10/20,,'25/11/13
00961,FT臺灣永續高息,12/30,9.46,+0.02,+0.21,2025,月,0.311,0,0.311,9.32,3.33,,0,3.33,'25/12/16,,'26/01/09
00962,台新AI優息動能,12/30,10.69,-0.03,-0.28,2025,月,0.15,0,0.15,10.82,1.43,,0,1.43,'25/12/15,,'26/01/06
00963,中信全球高股息,12/30,11.42,-0.02,-0.17,2025,月,0.536,0,0.536,11.29,5.11,,0,5.11,'25/12/16,,'26/01/13
00964,中信亞太高股息,12/30,11.68,+0.1,+0.86,2025,月,0.556,0,0.556,11.33,5.19,,0,5.19,'25/12/16,,'26/01/13
00965,元大航太防衛科技,12/30,22.92,-0.11,-0.48,,,,,,,,,,,,,
00966B,統一ESG投等債15+,12/30,14.18,-0.01,-0.07,2026,月,0.065,0,0.065,14.18,0.46,,0,0.46,'26/01/02,,'26/01/26
00967B,元大優息美債,12/30,9.28,0,0,2025,月,0.383,0,0.383,9.34,4.19,,0,4.19,'25/12/19,,'26/01/12
代號,名稱,股價 日期,成交,漲跌 價,漲跌 幅,股利 發放 年度,股利 發放 頻率,現金 股利,股票 股利,合計 股利,除息 價,除息價 現金 殖利率,除權 價,除權價 股票 殖利率,除權息 合計 殖利率,除息 交易日,除權 交易日,現金 股利 發放日
00968B,元大優息投等債,12/30,9.39,-0.01,-0.11,2025,月,0.513,0,0.513,9.43,5.56,,0,5.56,'25/12/19,,'26/01/12
00969B,元大零息超長美債,12/30,8.47,-0.01,-0.12,,,,,,,,,,,,,
00970B,新光BBB投等債20+,12/30,9.49,-0.01,-0.11,2026,月,0.042,0,0.042,9.49,0.44,,0,0.44,'26/01/06,,'26/02/02
00971,野村美國研發龍頭,12/30,16.13,-0.07,-0.43,2025,年,1,0,1,16.9,5.92,,0,5.92,'25/12/16,,'26/01/13
00972,野村日本動能高息,12/30,17.98,-0.02,-0.11,2025,季,0.39,0,0.39,18.27,2.23,,0,2.23,'25/12/16,,'26/01/13
009800,中信NASDAQ,12/30,11.14,-0.06,-0.54,,,,,,,,,,,,,
009801,中信美國創新科技,12/30,11.24,-0.06,-0.53,,,,,,,,,,,,,
009802,富邦旗艦50,12/30,11.25,0,0,2025,季,0.198,0,0.198,11.02,1.82,,0,1.82,'25/12/16,,'26/01/12
009803,保德信市值動能50,12/30,12.95,0,0,2025,季,0.41,0,0.41,12.58,3.35,,0,3.35,'25/12/17,,'26/01/09
009804,聯邦台精彩50,12/30,14.63,-0.03,-0.2,2025,半年,0.38,0,0.38,12.03,3.16,,0,3.16,'25/07/16,,'25/08/08
009805,新光美國電力基建,12/30,12.48,-0.05,-0.4,,,,,,,,,,,,,
009806,台新標普500,12/30,12.13,-0.03,-0.25,,,,,,,,,,,,,
009807,台新標普科技精選,12/30,13.12,-0.06,-0.46,,,,,,,,,,,,,
009808,華南永昌優選50,12/30,19.66,-0.09,-0.46,2025,季,0.41,0,0.41,18.59,2.21,,0,2.21,'25/11/20,,'25/12/05
009809,富邦淨零ESG50,12/30,10.57,-0.01,-0.09,,,,,,,,,,,,,
00980A,主動野村臺灣優選,12/30,15.25,+0.06,+0.39,2025,季,0.328,0,0.328,14.62,2.24,,0,2.24,'25/11/18,,'25/12/12
00980B,台新特選IG債10+,12/30,9.6,-0.02,-0.21,2025,月,0.505,0,0.505,9.6,5.38,,0,5.38,'25/12/15,,'26/01/06
00980D,主動聯博投等入息,12/30,20.88,0,0,2025,月,0.342,0,0.342,20.87,1.64,,0,1.64,'25/12/16,,'26/01/09
代號,名稱,股價 日期,成交,漲跌 價,漲跌 幅,股利 發放 年度,股利 發放 頻率,現金 股利,股票 股利,合計 股利,除息 價,除息價 現金 殖利率,除權 價,除權價 股票 殖利率,除權息 合計 殖利率,除息 交易日,除權 交易日,現金 股利 發放日
00980T,平衡凱基美國TOP,12/30,10.94,-0.05,-0.45,,,,,,,,,,,,,
009810,保德信全球藍籌,12/30,18.64,-0.05,-0.27,,,,,,,,,,,,,
009811,統一美國50,12/30,11.79,-0.05,-0.42,,,,,,,,,,,,,
009812,野村日本東證,12/30,10.72,-0.01,-0.09,,,,,,,,,,,,,
009813,貝萊德標普卓越50,12/30,10.6,-0.05,-0.47,,,,,,,,,,,,,
009814,富邦標普500,12/30,10.1,-0.03,-0.3,,,,,,,,,,,,,
00981A,主動統一台股增長,12/30,16.83,+0.01,+0.06,,,,,,,,,,,,,
00981B,第一金優選非投債,12/30,9.31,-0.03,-0.32,2025,月,0.564,0,0.564,9.41,6.17,,0,6.17,'25/12/18,,'26/01/13
00981D,主動中信非投等債,12/30,10.52,-0.02,-0.19,2025,月,0.08,0,0.08,10.55,0.76,,0,0.76,'25/12/16,,'26/01/13
00981T,平衡凱基雙核收息,12/30,10.64,+0.01,+0.09,,,,,,,,,,,,,
00982A,主動群益台灣強棒,12/30,14.45,+0.03,+0.21,2025,季,0.57,0,0.57,14.09,4.22,,0,4.22,'25/11/18,,'25/12/12
00982B,FT投資級債20+,12/30,10.02,0,0,2025,月,0.292,0,0.292,9.95,2.99,,0,2.99,'25/12/16,,'26/01/09
00982D,主動富邦動態入息,12/30,10.16,-0.01,-0.1,,,,,,,,,,,,,
00982T,平衡兆豐台美動能,12/30,10.16,-0.03,-0.29,,,,,,,,,,,,,
00983A,主動中信ARK創新,12/30,11.98,-0.14,-1.16,,,,,,,,,,,,,
00983B,大華優利美公債20,12/30,16.17,0,0,2026,月,0.094,0,0.094,16.17,0.58,,0,0.58,'26/01/02,,'26/01/26
00983D,主動富邦複合收益,12/30,10.26,-0.01,-0.1,,,,,,,,,,,,,
00984A,主動安聯台灣高息,12/30,11.03,+0.02,+0.18,2025,季,0.21,0,0.21,10.6,1.98,,0,1.98,'25/10/20,,'25/11/13
代號,名稱,股價 日期,成交,漲跌 價,漲跌 幅,股利 發放 年度,股利 發放 頻率,現金 股利,股票 股利,合計 股利,除息 價,除息價 現金 殖利率,除權 價,除權價 股票 殖利率,除權息 合計 殖利率,除息 交易日,除權 交易日,現金 股利 發放日
00984B,大華優利美A債15,12/30,16.88,-0.04,-0.24,2026,月,0.126,0,0.126,16.88,0.75,,0,0.75,'26/01/02,,'26/01/26
00985A,主動野村台灣50,12/30,13.41,+0.09,+0.68,,,,,,,,,,,,,
00985B,群益ESG投等債0-5,12/30,10.3,-0.01,-0.1,2026,月,0.048,0,0.048,10.3,0.47,,0,0.47,'26/01/06,,'26/01/30
00986A,主動台新龍頭成長,12/30,11.57,-0.09,-0.77,,,,,,,,,,,,,
00986B,FT金融債10+,12/30,10.16,0,0,,,,,,,,,,,,,
00987A,主動台新優勢成長,12/30,10.03,+0.02,+0.2,,,,,,,,,,,,,
00988A,主動統一全球創新,12/30,10.12,-0.06,-0.59,,,,,,,,,,,,,
00989A,主動摩根美國科技,12/30,15.22,-0.1,-0.65,,,,,,,,,,,,,
00990A,主動元大AI新經濟,12/30,10.3,-0.21,-2,,,,,,,,,,,,,
00991A,主動復華未來50,12/30,10.39,+0.03,+0.29,,,,,,,,,,,,,
00992A,主動群益科技創新,12/30,10.38,+0.11,+1.07,,,,,,,,,,,,,
