代號,名稱,股價 日期,成交,漲跌 價,漲跌 幅,股利 發放 年度,股利 發放 頻率,現金 股利,股票 股利,合計 股利,除息 價,除息價 現金 殖利率,除權 價,除權價 股票 殖利率,除權息 合計 殖利率,除息 交易日,除權 交易日,現金 股利 發放日
3450,聯鈞,12/30,269,+6.5,+2.48,2025,年,0.5,0,0.5,214.5,0.23,,0,0.23,'25/06/23,,'25/07/11
代號,名稱,股價 日期,成交,漲跌 價,漲跌 幅,股利 發放 年度,股利 發放 頻率,現金 股利,股票 股利,合計 股利,除息 價,除息價 現金 殖利率,除權 價,除權價 股票 殖利率,除權息 合計 殖利率,除息 交易日,除權 交易日,現金 股利 發放日
3467,台灣精材,12/30,48.05,-1.25,-2.54,2025,年,0.816,0,0.816,60.5,1.35,,0,1.35,'25/07/11,,'25/07/31
3527,聚積,12/30,58.6,+0.4,+0.69,2025,年,2,0,2,66.9,2.99,,0,2.99,'25/07/29,,'25/08/26
3529,力旺,12/30,1765,+35,+2.02,2025,年,22,0,22,2430,0.91,,0,0.91,'25/06/26,,'25/07/18
3530,晶相光,12/30,75.2,-2.3,-2.97,2025,年,0,0,0,,0,,0,0,,,
3532,台勝科,12/30,96.4,+1.4,+1.47,2025,年,1.8,0,1.8,77.3,2.33,,0,2.33,'25/07/08,,'25/08/08
3545,敦泰,12/30,52.3,+0.4,+0.77,2025,年,1.736,0,1.736,67.7,2.56,,0,2.56,'25/09/08,,'25/09/30
3555,博士旺,12/30,87.3,+3.5,+4.18,2025,半年,0,0,0,,0,,0,0,,,
3556,禾瑞亞,12/30,36.9,0,0,2025,年,2.08,0,2.08,39.8,5.23,,0,5.23,'25/06/13,,'25/07/11
3567,逸昌,12/30,25.3,0,0,2025,年,1.8,0,1.8,27.85,6.46,,0,6.46,'25/07/10,,'25/08/08
3581,博磊,12/30,73.2,-2.8,-3.68,2025,年,0.5,0,0.5,36.35,1.38,,0,1.38,'25/07/11,,'25/08/08
3583,辛耘,12/30,336,+1,+0.3,2025,年,4.5,0,4.5,354,1.27,,0,1.27,'25/06/30,,'25/07/25
3588,通嘉,12/30,48.25,0,0,2025,年,1.198,0.2,1.397,44.8,2.67,44.8,0.45,3.12,'25/07/10,'25/07/10,'25/08/15
3592,瑞鼎,12/30,232.5,+2,+0.87,2025,年,22.2,0,22.2,367,6.05,,0,6.05,'25/07/03,,'25/07/30
3661,世芯-KY,12/30,3485,+95,+2.8,2025,年,36.48,0,36.48,3915,0.93,,0,0.93,'25/09/02,,'25/10/07
3675,德微,12/30,135.5,-5.5,-3.9,2025,年,5.15,0,5.15,153,3.37,,0,3.37,'25/07/21,,'25/08/08
3680,家登,12/30,352.5,+15.5,+4.6,2025,半年,7,0,7,342,1.97,,0,1.97,'25/12/11,,'26/01/09
3686,達能,12/30,18.15,-0.55,-2.94,2025,年,0,0,0,,0,,0,0,,,
3707,漢磊,12/30,51.2,+0.1,+0.2,2025,年,0,0,0,,0,,0,0,,,
代號,名稱,股價 日期,成交,漲跌 價,漲跌 幅,股利 發放 年度,股利 發放 頻率,現金 股利,股票 股利,合計 股利,除息 價,除息價 現金 殖利率,除權 價,除權價 股票 殖利率,除權息 合計 殖利率,除息 交易日,除權 交易日,現金 股利 發放日
3711,日月光投控,12/30,249,-2,-0.8,2025,年,5.296,0,5.296,145.5,3.64,,0,3.64,'25/07/02,,'25/07/30
